user_id	status_id	created_at	text	lang	is_quote	is_retweet
4475802388	1167832138311507968	2019-08-31T16:10:53Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1069020140	1167836122061443080	2019-08-31T16:26:43Z	Een gen zoeken voor 'homofobie' lijkt me zinvoller. Daar hebben mensen pas echt last van. https://t.co/t3ZoOKyn31	nl	FALSE	TRUE
164776364	1167837655918350336	2019-08-31T16:32:49Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
629759916	1167844808485851136	2019-08-31T17:01:14Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
814589632646090758	1167834136020692993	2019-08-31T16:18:49Z	"Omfg what is with this fascination with finding out ‘why’ people are gay?
It’s weird and I’m sure whatever answer is shitted out of the asshole of science can be applied to straight people too

LGBT aren’t lab rats whose existence need to be questioned and ‘made sense of’ https://t.co/zeKtGA5GaP"	en	FALSE	TRUE
810686875	1167833592954839041	2019-08-31T16:16:40Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
3403362417	1167834004109877253	2019-08-31T16:18:18Z	"Duh! We always knew there was no specific gay gene.

It’s happens when @kylieminogue and @DanniiMinogue decide it’s your time.

🌈❤️🧡💛💚💙💜🏳️‍🌈 https://t.co/SX4VfhUrQg"	en	TRUE	FALSE
4806819154	1167841383954210816	2019-08-31T16:47:38Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
2764968892	1167840239647383557	2019-08-31T16:43:05Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
3196808628	1167829703274745856	2019-08-31T16:01:13Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1120807681722343424	1167833455574564864	2019-08-31T16:16:07Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
269965347	1167838259969495043	2019-08-31T16:35:13Z	Een gen zoeken voor 'homofobie' lijkt me zinvoller. Daar hebben mensen pas echt last van. https://t.co/t3ZoOKyn31	nl	FALSE	TRUE
160016975	1167842165923504129	2019-08-31T16:50:44Z	"@Marmaxiu @rodolfoasar Toma, instrúyete.
https://t.co/iofaPGG00i"	es	FALSE	FALSE
17427710	1167829166210764801	2019-08-31T15:59:05Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
938473838664351752	1167838808726884352	2019-08-31T16:37:24Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
853368834375516160	1167829359551483904	2019-08-31T15:59:51Z	Born this way haha jk thanks for upending the constitution hehe https://t.co/8lcf6pVpI7	en	FALSE	TRUE
328144953	1167840622297772032	2019-08-31T16:44:36Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1026427093578596354	1167833522247294976	2019-08-31T16:16:23Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
955879320400019456	1167833316310958081	2019-08-31T16:15:34Z	Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior https://t.co/THGsHeanjS	en	FALSE	FALSE
744491109041209345	1167837274400317446	2019-08-31T16:31:18Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
1138657997398380544	1167830309699837957	2019-08-31T16:03:37Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1041306355531898880	1167813288442380288	2019-08-31T14:55:59Z	"@LEVIATAN_RR @ActualidadRT Además, este es el link del estudio que muestran en el artículo de RT.
Y estas son las conclusiones:  https://t.co/CUlHubnJQd"	es	FALSE	FALSE
881511869437161472	1167825127117074434	2019-08-31T15:43:02Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
16332783	1167815715266732034	2019-08-31T15:05:38Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
566194661	1167820727011201040	2019-08-31T15:25:33Z	"وأزيد وأعيد...
ترك موضوع الزواج على مصراعيه يسبب مشاكل اجتماعية ونفسية واقتصادية...
الوعي الجمعي المجتمعي لم يرق أن الزواج عبارة عن مشروع. هم يرونه أنه مجرد حاجة فطرية لا أكثر...

شاكر لك د. زكريا على نشر الوعي والعلم...
فتح الله عليك فتوح العارفين. https://t.co/ptNaQwPeS7"	ar	FALSE	TRUE
2201307386	1167820298164604928	2019-08-31T15:23:50Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
2259030904	1167817672630910977	2019-08-31T15:13:24Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1144242005570199553	1167814307687653379	2019-08-31T15:00:02Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
2250578504	1167224445825638400	2019-08-29T23:56:08Z	Ambicioso nuevo estudio, el más grande hasta la fecha, sobre la genética de la orientación sexual. Se ha realizado un análisis de asociación del genoma a 493.001 participantes de EEUU, UK y Suecia, para estudiar los genes asociados. https://t.co/JhYc3PCDFz https://t.co/JvlBgBSSz6	es	FALSE	TRUE
2250578504	1167824473954947073	2019-08-31T15:40:26Z	@_areasher No se si lo habra borrado o qué  pero @goldie_gemma tenía un hilo bastante interesante en el que opinaba sobre como vemos la homosexualidad poco antes de lo del estudio y es alguien de fiar, siempre busca información y no es estática en su postura https://t.co/ikcMNnL1XC	es	TRUE	FALSE
107630182	1167811975583346694	2019-08-31T14:50:46Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
4038101218	1167808414736703488	2019-08-31T14:36:37Z	@cindylzhuang @Cle0patra_J0nes @TheEconomist https://t.co/fAGbFwQNoo	und	FALSE	FALSE
4038101218	1167815188361486337	2019-08-31T15:03:32Z	"@CactusHowl @TheEconomist Those are just the reporter's words. 

From https://t.co/5b6KtqyhW2, ""Same-sex sexual behavior is influenced by not one or a few genes but many.""
https://t.co/fAGbFwQNoo

""...five autosomal loci were significantly associated with same-sex sexual behavior"""	en	FALSE	FALSE
976945711219728391	1167821588777054210	2019-08-31T15:28:58Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
553184057	1167822229826150403	2019-08-31T15:31:31Z	How about we spend money and resources on eradicating homophobia instead or curing life threatening diseases? While affirming, these results can easily be twisted by homophobes with devestating consequences that seek to ‘cure’ or even ‘exterminate’ us. https://t.co/H3NnZF22wO	en	FALSE	TRUE
553184057	1167464468441456641	2019-08-30T15:49:54Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1221685574	1167811726236114946	2019-08-31T14:49:47Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1903955388	1167818215231229952	2019-08-31T15:15:34Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1010761667397877760	1167813755557699584	2019-08-31T14:57:50Z	is there a single “straight gene” though? https://t.co/wvrUWqoaEl	en	TRUE	FALSE
847778351494209537	1167812179275522048	2019-08-31T14:51:35Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
810068532406996992	1167824039609589760	2019-08-31T15:38:42Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
2685095030	1167820622891798528	2019-08-31T15:25:08Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
723565297941114881	1167827390657105920	2019-08-31T15:52:01Z	"Kościół ma swoich wiernych za idiotów, to pokazał wielokrotnie... Obrzydliwa manipulacja, ale przecież wierni nie pokuszą się o sprawdzenie, bo biorą przekaz na wiarę i dają lajki. 🤢
Te badania mówią o kombinacji wielu genów i wpływów środowiskowych...👇
https://t.co/crg6AVlo9L https://t.co/5Kf5843SnR"	pl	FALSE	TRUE
1725650557	1167820984814100480	2019-08-31T15:26:34Z	Y para quien no domine el inglés o no tenga tiempo de leerse el estudio entero, recomiendo leer este artículo https://t.co/BAACcZFYIq en el que El Periódico decidió hacerlo bien y contactar con @PRISMAciencia para dar información en vez de desinformación. https://t.co/EyFyQxPMfT	es	FALSE	TRUE
3581716035	1167827898851581952	2019-08-31T15:54:02Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
90657826	1167812059133726720	2019-08-31T14:51:06Z	Born this way haha jk thanks for upending the constitution hehe https://t.co/8lcf6pVpI7	en	FALSE	TRUE
158431376	1167822347346337802	2019-08-31T15:31:59Z	Y para quien no domine el inglés o no tenga tiempo de leerse el estudio entero, recomiendo leer este artículo https://t.co/BAACcZFYIq en el que El Periódico decidió hacerlo bien y contactar con @PRISMAciencia para dar información en vez de desinformación. https://t.co/EyFyQxPMfT	es	FALSE	TRUE
340051771	1167821393523892225	2019-08-31T15:28:11Z	Born this way haha jk thanks for upending the constitution hehe https://t.co/8lcf6pVpI7	en	FALSE	TRUE
14375215	1167812932526366721	2019-08-31T14:54:34Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1733773682	1167827746757795840	2019-08-31T15:53:26Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
986447073447788544	1167818156930301952	2019-08-31T15:15:20Z	Born this way haha jk thanks for upending the constitution hehe https://t.co/8lcf6pVpI7	en	FALSE	TRUE
143688689	1167827757788749828	2019-08-31T15:53:29Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
1043936352407048192	1167824393084571650	2019-08-31T15:40:07Z	The search for the gay gene is a preamble to eugenics https://t.co/DBYUpP8fE6	en	FALSE	TRUE
406650992	1167814195255173120	2019-08-31T14:59:35Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1000557212660584448	1167824844169371649	2019-08-31T15:41:54Z	افضل رد على من يعتبرون المثلية مرض،دراسة حديثة تؤكد ان المثلية ليست نتيجة عامل وراثي،وليس هناك جين للمثلية. https://t.co/JaBHvYPgHV	ar	TRUE	FALSE
2271022818	1167821783459909639	2019-08-31T15:29:44Z	The search for the gay gene is a preamble to eugenics https://t.co/DBYUpP8fE6	en	FALSE	TRUE
1107677436202893312	1167817804629860353	2019-08-31T15:13:56Z	The search for the gay gene is a preamble to eugenics https://t.co/DBYUpP8fE6	en	FALSE	TRUE
2972659019	1167818164761190400	2019-08-31T15:15:22Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
781755979	1167821602068803584	2019-08-31T15:29:01Z	"Kościół ma swoich wiernych za idiotów, to pokazał wielokrotnie... Obrzydliwa manipulacja, ale przecież wierni nie pokuszą się o sprawdzenie, bo biorą przekaz na wiarę i dają lajki. 🤢
Te badania mówią o kombinacji wielu genów i wpływów środowiskowych...👇
https://t.co/crg6AVlo9L https://t.co/5Kf5843SnR"	pl	TRUE	FALSE
781755979	1167783119874854919	2019-08-31T12:56:06Z	"@TomaszBrussy Dla zainteresowanych link do tego badania, konkluzja jest taka, że orientacja seksualna jest bardziej złożoną cechą ludzką niż do tej pory zakładano, a sama architektura genetyczna orientacji seksualnej jest bardzo złożona. Całość 👇
https://t.co/crg6AVlo9L"	pl	FALSE	FALSE
781755979	1167819503608193024	2019-08-31T15:20:41Z	"@ekaipl Czy katolicki musi być synonimem manipulancki, kłamliwy, nierzetelny...? Wstyd być taką agencją dezinformacyjną! Dlaczego jako agencja kłamiecie? Nie taki jest wynik tych badań, wskazują one na kombinację genów i czynników środowiska.
Link do tych badań 👇
https://t.co/crg6AVlo9L"	pl	FALSE	FALSE
1547424270	1167815072049242112	2019-08-31T15:03:04Z	well duh 🤷🏽‍♀️ https://t.co/aElwg0redV	en	TRUE	FALSE
3074390226	1167827678742941702	2019-08-31T15:53:10Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1322976200	1167827570840231936	2019-08-31T15:52:44Z	So really this is how we are coming to spend our time. Trying to find genetic evidence on homosexuality. Bio-ethics folks, where are you? Argh!! Large-scale GWAS reveals insights into the genetic architecture of same-sex sexual behavior | Science https://t.co/s9piExo3k2	en	FALSE	FALSE
730391003467788289	1167811724361310209	2019-08-31T14:49:46Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
34776809	1167816421369421824	2019-08-31T15:08:26Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1146599634	1167825590008897536	2019-08-31T15:44:52Z	Born this way haha jk thanks for upending the constitution hehe https://t.co/8lcf6pVpI7	en	FALSE	TRUE
15018732	1167818878086459394	2019-08-31T15:18:12Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1176556207	1167813629686636545	2019-08-31T14:57:20Z	Born this way haha jk thanks for upending the constitution hehe https://t.co/8lcf6pVpI7	en	FALSE	TRUE
3033444651	1167813217294454785	2019-08-31T14:55:42Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1134162083770249217	1167812706180698114	2019-08-31T14:53:40Z	Born this way haha jk thanks for upending the constitution hehe https://t.co/8lcf6pVpI7	en	FALSE	TRUE
845397933977747458	1167825636884439040	2019-08-31T15:45:03Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
2717822509	1167813743419543553	2019-08-31T14:57:48Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
600800399	1167816777176363016	2019-08-31T15:09:51Z	"No ""un gen"", sinó una multitud de variants genètiques i factors ambientals. Normal, com en qualsevol altra tret de conducta humà. https://t.co/5hFswiJOcY"	ca	TRUE	FALSE
973750823917424641	1167814757640024066	2019-08-31T15:01:49Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
3363593944	1167816750823612416	2019-08-31T15:09:45Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1087644681301827584	1167812890214248448	2019-08-31T14:54:24Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
103032878	1167826813302771712	2019-08-31T15:49:44Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
13121252	1167813523063353345	2019-08-31T14:56:55Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
22162680	1167825382923472896	2019-08-31T15:44:03Z	So you’re not born gay...🤔 https://t.co/gEP1EW94uU	en	FALSE	TRUE
615561101	1167813967995183105	2019-08-31T14:58:41Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
358920310	1167818845261893632	2019-08-31T15:18:04Z	Y para quien no domine el inglés o no tenga tiempo de leerse el estudio entero, recomiendo leer este artículo https://t.co/BAACcZFYIq en el que El Periódico decidió hacerlo bien y contactar con @PRISMAciencia para dar información en vez de desinformación. https://t.co/EyFyQxPMfT	es	FALSE	FALSE
358920310	1167817618172063745	2019-08-31T15:13:11Z	El estudio original está aquí: https://t.co/BAACcZFYIq	es	FALSE	FALSE
33823007	1167822946846441472	2019-08-31T15:34:22Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1977492865	1167821943799713792	2019-08-31T15:30:23Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1041872347404427265	1167817748078051328	2019-08-31T15:13:42Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
962280692364333057	1167816819698278401	2019-08-31T15:10:01Z	Don’t really understand the purpose of this article. Perhaps more resources could be used to research why people continue to behave unacceptably to the LGBT community. 🏳️‍🌈 #lgbt #science #research https://t.co/T3IAKScRzN	en	TRUE	FALSE
3166562999	1167822924168007681	2019-08-31T15:34:16Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1052215709055442944	1167818585072439296	2019-08-31T15:17:02Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
2670737065	1167824298876243970	2019-08-31T15:39:44Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
3247410559	1167824631446876160	2019-08-31T15:41:03Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
32326979	1167816053855907845	2019-08-31T15:06:58Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
29193463	1167813127901241347	2019-08-31T14:55:21Z	"For the academics, and the academically inclined, here is the Science paper. 
https://t.co/MFZ6uuncdK"	en	FALSE	FALSE
442722946	1167825151272136706	2019-08-31T15:43:07Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
258586924	1167811648612028416	2019-08-31T14:49:28Z	"I have no single gay gene cuz they're all gay 

Every single gene https://t.co/nxMp86fEgV"	en	FALSE	TRUE
1133744053361795072	1167814313517748224	2019-08-31T15:00:03Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
277279438	1167820517144969216	2019-08-31T15:24:43Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
550641675	1167817723432382464	2019-08-31T15:13:36Z	Ambicioso nuevo estudio, el más grande hasta la fecha, sobre la genética de la orientación sexual. Se ha realizado un análisis de asociación del genoma a 493.001 participantes de EEUU, UK y Suecia, para estudiar los genes asociados. https://t.co/JhYc3PCDFz https://t.co/JvlBgBSSz6	es	FALSE	TRUE
378767335	1167823451941261313	2019-08-31T15:36:22Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
1321747430	1167815697864564736	2019-08-31T15:05:33Z	So there’s a “straight gene”? Lmao https://t.co/0rtlb6K24J	en	TRUE	FALSE
2353913750	1167820632551280642	2019-08-31T15:25:10Z	"-I've never understood the fascination with why people are gay 
-We aren't lab rats to test on in your little science lab.
-Why not study what makes someone straight?
Exactly. It's just a reason to make us less important and invalidate us. Period. https://t.co/Hu2Ca0RJYo"	en	TRUE	FALSE
403847149	1167822407039668229	2019-08-31T15:32:13Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
447936210	1167826164892786689	2019-08-31T15:47:09Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
1068363032475181056	1167816966368833537	2019-08-31T15:10:36Z	"Omfg what is with this fascination with finding out ‘why’ people are gay?
It’s weird and I’m sure whatever answer is shitted out of the asshole of science can be applied to straight people too

LGBT aren’t lab rats whose existence need to be questioned and ‘made sense of’ https://t.co/zeKtGA5GaP"	en	FALSE	TRUE
955158227708194816	1167822325674381313	2019-08-31T15:31:54Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
849045505111871488	1167825897224716288	2019-08-31T15:46:05Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
291392956	1167827127703654401	2019-08-31T15:50:59Z	No hay gen gay. Pero si una compleja interacción de factores genéticos que influencia la preferencia sexual hacia individuos del mismo sexo. Ser gay no es una enfermedad, es parte natural de nuestra amplia variabilidad genética como especie. @CienciaPTY https://t.co/JUd1xKmUzm	es	FALSE	TRUE
823373845222588417	1167820715992784897	2019-08-31T15:25:30Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
4410594629	1167813400711389186	2019-08-31T14:56:26Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
58564061	1167815126579326976	2019-08-31T15:03:17Z	"Why are they even looking for a ""gay gene""? Why don't they go and investigate people are who really unpleasant to LGBT people and find out what their fucking problem is
https://t.co/MO45B0TcSh"	en	FALSE	TRUE
2442888714	1167811834432434178	2019-08-31T14:50:12Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
796753877370449920	1167822091019837440	2019-08-31T15:30:58Z	How about we spend money and resources on eradicating homophobia instead or curing life threatening diseases? While affirming, these results can easily be twisted by homophobes with devestating consequences that seek to ‘cure’ or even ‘exterminate’ us. https://t.co/H3NnZF22wO	en	FALSE	TRUE
996471738	1167822981868990465	2019-08-31T15:34:30Z	There is no single “gay gene,” according to a new study in Science. Thousands of genetic variants are linked to the trait, each with small effects. Homosexual behavior is influenced both by genetic and environmental factors, like most other human traits. https://t.co/2BeT1rbrfl https://t.co/QbxueoLbLz	en	FALSE	TRUE
